output is 
76023 0.32549 0
76024 0.34902 0
76025 0.337255 0
76026 0.360784 0
76027 0.380392 0
76028 0.364706 0
76029 0.368627 0
76030 0.384314 0
76031 0.364706 0
76032 0.352941 0
76033 0.482353 0
76034 0.564706 0
76035 0.352941 0
76036 0.486275 0
76037 0.568627 0
76038 0.356863 0
76039 0.486275 0
76040 0.568627 0
76041 0.364706 0
76042 0.486275 0
76043 0.572549 0
76044 0.368627 0
76045 0.486275 0
76046 0.572549 0
76047 0.372549 0
76048 0.490196 0
76049 0.572549 0
76050 0.376471 0
76051 0.498039 0
76052 0.576471 0
76053 0.380392 0
76054 0.501961 0
76055 0.584314 0
76056 0.384314 0
76057 0.498039 0
76058 0.588235 0
76059 0.392157 0
76060 0.513726 0
76061 0.588235 0
76062 0.403922 0
76063 0.521569 0
76064 0.568627 0
76065 0.407843 0
76066 0.521569 0
76067 0.584314 0
76068 0.403922 0
76069 0.517647 0
76070 0.592157 0
76071 0.372549 0
76072 0.494118 0
76073 0.568627 0
76074 0.376471 0
76075 0.501961 0
76076 0.580392 0
76077 0.372549 0
76078 0.509804 0
76079 0.584314 0
76080 0.368627 0
76081 0.509804 0
76082 0.588235 0
76083 0.376471 0
76084 0.509804 0
76085 0.592157 0
76086 0.388235 0
76087 0.513726 0
76088 0.596078 0
76089 0.392157 0
76090 0.501961 0
76091 0.588235 0
76092 0.388235 0
76093 0.494118 0
76094 0.576471 0
76095 0.388235 0
76096 0.505882 0
76097 0.584314 0
76098 0.384314 0
76099 0.509804 0
76100 0.588235 0
76101 0.392157 0
76102 0.505882 0
76103 0.592157 0
76104 0.384314 0
76105 0.505882 0
76106 0.584314 0
76107 0.392157 0
76108 0.509804 0
76109 0.580392 0
76110 0.392157 0
76111 0.509804 0
76112 0.584314 0
76113 0.388235 0
76114 0.501961 0
76115 0.588235 0
76116 0.392157 0
76117 0.509804 0
76118 0.592157 0
76119 0.388235 0
76120 0.509804 0
76121 0.596078 0
76122 0.380392 0
76123 0.501961 0
76124 0.584314 0
76125 0.392157 0
76126 0.505882 0
76127 0.588235 0
76128 0.407843 0
76129 0.517647 0
76130 0.596078 0
76131 0.415686 0
76132 0.529412 0
76133 0.6 0
76134 0.407843 0
76135 0.52549 0
76136 0.588235 0
76137 0.4 0
76138 0.513726 0
76139 0.576471 0
76140 0.407843 0
76141 0.521569 0
76142 0.580392 0
76143 0.415686 0
76144 0.52549 0
76145 0.580392 0
76146 0.419608 0
76147 0.521569 0
76148 0.580392 0
76149 0.419608 0
76150 0.52549 0
76151 0.580392 0
76152 0.419608 0
76153 0.517647 0
76154 0.576471 0
76155 0.419608 0
76156 0.521569 0
76157 0.576471 0
76158 0.423529 0
76159 0.52549 0
76160 0.584314 0
76161 0.419608 0
76162 0.517647 0
76163 0.576471 0
76164 0.431373 0
76165 0.529412 0
76166 0.588235 0
76167 0.45098 0
76168 0.533333 0
76169 0.592157 0
76170 0.478431 0
76171 0.545098 0
76172 0.596078 0
76173 0.498039 0
76174 0.568627 0
76175 0.611765 0
76176 0.501961 0
76177 0.572549 0
76178 0.615686 0
76179 0.462745 0
76180 0.545098 0
76181 0.6 0
76182 0.439216 0
76183 0.533333 0
76184 0.596078 0
76185 0.439216 0
76186 0.529412 0
76187 0.588235 0
76188 0.427451 0
76189 0.517647 0
76190 0.576471 0
76191 0.427451 0
76192 0.521569 0
76193 0.580392 0
76194 0.439216 0
76195 0.521569 0
76196 0.580392 0
76197 0.486275 0
76198 0.556863 0
76199 0.603922 0
76200 0.623529 0
76201 0.682353 0
76202 0.717647 0
76203 0.568627 0
76204 0.635294 0
76205 0.678431 0
76206 0.470588 0
76207 0.541176 0
76208 0.592157 0
76209 0.478431 0
76210 0.556863 0
76211 0.615686 0
76212 0.466667 0
76213 0.545098 0
76214 0.6 0
76215 0.47451 0
76216 0.541176 0
76217 0.588235 0
76218 0.454902 0
76219 0.521569 0
76220 0.564706 0
76221 0.443137 0
76222 0.52549 0
76223 0.580392 0
76224 0.447059 0
76225 0.529412 0
76226 0.588235 0
76227 0.435294 0
76228 0.521569 0
76229 0.584314 0
76230 0.431373 0
76231 0.517647 0
76232 0.584314 0
76233 0.439216 0
76234 0.521569 0
76235 0.596078 0
76236 0.427451 0
76237 0.513726 0
76238 0.576471 0
76239 0.4 0
76240 0.482353 0
76241 0.541176 0
76242 0.396078 0
76243 0.47451 0
76244 0.533333 0
76245 0.4 0
76246 0.47451 0
76247 0.533333 0
76248 0.396078 0
76249 0.470588 0
76250 0.52549 0
76251 0.4 0
76252 0.466667 0
76253 0.521569 0
76254 0.392157 0
76255 0.458824 0
76256 0.513726 0
76257 0.4 0
76258 0.458824 0
76259 0.513726 0
76260 0.447059 0
76261 0.494118 0
76262 0.537255 0
76263 0.454902 0
76264 0.490196 0
76265 0.537255 0
76266 0.443137 0
76267 0.47451 0
76268 0.513726 0
76269 0.415686 0
76270 0.45098 0
76271 0.494118 0
76272 0.419608 0
76273 0.470588 0
76274 0.513726 0
76275 0.411765 0
76276 0.462745 0
76277 0.505882 0
76278 0.388235 0
76279 0.439216 0
76280 0.482353 0
76281 0.415686 0
76282 0.466667 0
76283 0.509804 0
76284 0.431373 0
76285 0.478431 0
76286 0.521569 0
76287 0.45098 0
76288 0.509804 0
76289 0.564706 0
76290 0.466667 0
76291 0.537255 0
76292 0.596078 0
76293 0.407843 0
76294 0.470588 0
76295 0.529412 0
76296 0.360784 0
76297 0.419608 0
76298 0.47451 0
76299 0.360784 0
76300 0.419608 0
76301 0.47451 0
76302 0.364706 0
76303 0.419608 0
76304 0.470588 0
76305 0.364706 0
76306 0.415686 0
76307 0.454902 0
76308 0.368627 0
76309 0.419608 0
76310 0.454902 0
76311 0.372549 0
76312 0.423529 0
76313 0.458824 0
76314 0.372549 0
76315 0.415686 0
76316 0.454902 0
76317 0.388235 0
76318 0.423529 0
76319 0.462745 0
76320 0.360784 0
76321 0.407843 0
76322 0.454902 0
76323 0.360784 0
76324 0.419608 0
76325 0.470588 0
76326 0.376471 0
76327 0.415686 0
76328 0.458824 0
76329 0.403922 0
76330 0.435294 0
76331 0.47451 0
76332 0.407843 0
76333 0.443137 0
76334 0.478431 0
76335 0.376471 0
76336 0.411765 0
76337 0.45098 0
76338 0.368627 0
76339 0.419608 0
76340 0.454902 0
76341 0.356863 0
76342 0.411765 0
76343 0.439216 0
76344 0.368627 0
76345 0.4 0
76346 0.435294 0
76347 0.392157 0
76348 0.431373 0
76349 0.462745 0
76350 0.380392 0
76351 0.427451 0
76352 0.462745 0
76353 0.376471 0
76354 0.435294 0
76355 0.466667 0
76356 0.388235 0
76357 0.427451 0
76358 0.462745 0
76359 0.376471 0
76360 0.411765 0
76361 0.45098 0
76362 0.360784 0
76363 0.407843 0
76364 0.447059 0
76365 0.352941 0
76366 0.403922 0
76367 0.454902 0
76368 0.34902 0
76369 0.407843 0
76370 0.466667 0
76371 0.341176 0
76372 0.403922 0
76373 0.466667 0
76374 0.337255 0
76375 0.403922 0
76376 0.462745 0
76377 0.341176 0
76378 0.403922 0
76379 0.454902 0
76380 0.345098 0
76381 0.403922 0
76382 0.443137 0
76383 0.364706 0
76384 0.411765 0
76385 0.443137 0
76386 0.384314 0
76387 0.431373 0
76388 0.454902 0
76389 0.396078 0
76390 0.427451 0
76391 0.45098 0
76392 0.403922 0
76393 0.427451 0
76394 0.45098 0
76395 0.407843 0
76396 0.435294 0
76397 0.447059 0
76398 0.454902 0
76399 0.482353 0
76400 0.494118 0
76401 0.501961 0
76402 0.533333 0
76403 0.537255 0
76404 0.462745 0
76405 0.494118 0
76406 0.498039 0
76407 0.478431 0
76408 0.517647 0
76409 0.52549 0
76410 0.435294 0
76411 0.478431 0
76412 0.490196 0
76413 0.384314 0
76414 0.427451 0
76415 0.447059 0
76416 0.392157 0
76417 0.427451 0
76418 0.454902 0
76419 0.372549 0
76420 0.411765 0
76421 0.45098 0
76422 0.380392 0
76423 0.415686 0
76424 0.454902 0
76425 0.407843 0
76426 0.439216 0
76427 0.466667 0
76428 0.4 0
76429 0.435294 0
76430 0.470588 0
76431 0.376471 0
76432 0.411765 0
76433 0.45098 0
76434 0.356863 0
76435 0.396078 0
76436 0.435294 0
76437 0.364706 0
76438 0.411765 0
76439 0.447059 0
76440 0.427451 0
76441 0.458824 0
76442 0.470588 0
76443 0.482353 0
76444 0.498039 0
76445 0.478431 0
76446 0.486275 0
76447 0.505882 0
76448 0.505882 0
76449 0.439216 0
76450 0.470588 0
76451 0.478431 0
76452 0.34902 0
76453 0.384314 0
76454 0.407843 0
76455 0.34902 0
76456 0.384314 0
76457 0.419608 0
76458 0.368627 0
76459 0.403922 0
76460 0.431373 0
76461 0.368627 0
76462 0.403922 0
76463 0.423529 0
76464 0.368627 0
76465 0.407843 0
76466 0.419608 0
76467 0.380392 0
76468 0.411765 0
76469 0.427451 0
76470 0.376471 0
76471 0.407843 0
76472 0.415686 0
76473 0.372549 0
76474 0.403922 0
76475 0.411765 0
76476 0.372549 0
76477 0.403922 0
76478 0.415686 0
76479 0.380392 0
76480 0.415686 0
76481 0.423529 0
76482 0.396078 0
76483 0.419608 0
76484 0.427451 0
76485 0.4 0
76486 0.423529 0
76487 0.427451 0
76488 0.4 0
76489 0.415686 0
76490 0.419608 0
76491 0.396078 0
76492 0.411765 0
76493 0.411765 0
76494 0.376471 0
76495 0.392157 0
76496 0.388235 0
76497 0.423529 0
76498 0.443137 0
76499 0.447059 0
76500 0.447059 0
76501 0.466667 0
76502 0.478431 0
76503 0.384314 0
76504 0.407843 0
76505 0.427451 0
76506 0.368627 0
76507 0.392157 0
76508 0.415686 0
76509 0.419608 0
76510 0.439216 0
76511 0.45098 0
76512 0.423529 0
76513 0.443137 0
76514 0.443137 0
76515 0.411765 0
76516 0.431373 0
76517 0.427451 0
76518 0.431373 0
76519 0.45098 0
76520 0.447059 0
76521 0.423529 0
76522 0.443137 0
76523 0.447059 0
76524 0.396078 0
76525 0.415686 0
76526 0.427451 0
76527 0.376471 0
76528 0.396078 0
76529 0.415686 0
76530 0.352941 0
76531 0.376471 0
76532 0.396078 0
76533 0.368627 0
76534 0.4 0
76535 0.419608 0
76536 0.435294 0
76537 0.470588 0
76538 0.490196 0
76539 0.356863 0
76540 0.4 0
76541 0.411765 0
76542 0.341176 0
76543 0.380392 0
76544 0.396078 0
76545 0.380392 0
76546 0.403922 0
76547 0.419608 0
76548 0.505882 0
76549 0.505882 0
76550 0.494118 0
76551 0.584314 0
76552 0.568627 0
76553 0.541176 0
76554 0.505882 0
76555 0.498039 0
76556 0.47451 0
76557 0.482353 0
76558 0.494118 0
76559 0.478431 0
76560 0.435294 0
76561 0.447059 0
76562 0.447059 0
76563 0.427451 0
76564 0.435294 0
76565 0.435294 0
76566 0.466667 0
76567 0.470588 0
76568 0.466667 0
76569 0.478431 0
76570 0.482353 0
76571 0.470588 0
76572 0.545098 0
76573 0.54902 0
76574 0.533333 0
76575 0.521569 0
76576 0.521569 0
76577 0.498039 0
76578 0.52549 0
76579 0.52549 0
76580 0.486275 0
76581 0.603922 0
76582 0.607843 0
76583 0.568627 0
76584 0.584314 0
76585 0.584314 0
76586 0.545098 0
76587 0.494118 0
76588 0.494118 0
76589 0.458824 0
76590 0.533333 0
76591 0.529412 0
76592 0.498039 0
76593 0.572549 0
76594 0.572549 0
76595 0.541176 0
76596 0.588235 0
76597 0.588235 0
76598 0.54902 0
76599 0.690196 0
76600 0.690196 0
76601 0.643137 0
76602 0.584314 0
76603 0.584314 0
76604 0.533333 0
76605 0.541176 0
76606 0.541176 0
76607 0.501961 0
76608 0.47451 0
76609 0.470588 0
76610 0.447059 0
76611 0.427451 0
76612 0.427451 0
76613 0.407843 0
76614 0.427451 0
76615 0.427451 0
76616 0.411765 0
76617 0.513726 0
76618 0.513726 0
76619 0.498039 0
76620 0.486275 0
76621 0.486275 0
76622 0.47451 0
76623 0.435294 0
76624 0.435294 0
76625 0.419608 0
76626 0.572549 0
76627 0.576471 0
76628 0.560784 0
76629 0.482353 0
76630 0.490196 0
76631 0.470588 0
76632 0.486275 0
76633 0.494118 0
76634 0.470588 0
76635 0.592157 0
76636 0.596078 0
76637 0.564706 0
76638 0.447059 0
76639 0.447059 0
76640 0.419608 0
76641 0.454902 0
76642 0.466667 0
76643 0.439216 0
76644 0.447059 0
76645 0.462745 0
76646 0.447059 0
76647 0.396078 0
76648 0.415686 0
76649 0.423529 0
76650 0.4 0
76651 0.423529 0
76652 0.423529 0
76653 0.431373 0
76654 0.447059 0
76655 0.447059 0
76656 0.482353 0
76657 0.498039 0
76658 0.494118 0
76659 0.509804 0
76660 0.52549 0
76661 0.52549 0
76662 0.552941 0
76663 0.552941 0
76664 0.556863 0
76665 0.552941 0
76666 0.552941 0
76667 0.545098 0
76668 0.568627 0
76669 0.564706 0
76670 0.545098 0
76671 0.486275 0
76672 0.490196 0
76673 0.462745 0
76674 0.415686 0
76675 0.419608 0
76676 0.396078 0
76677 0.415686 0
76678 0.415686 0
76679 0.403922 0
76680 0.396078 0
76681 0.403922 0
76682 0.4 0
76683 0.396078 0
76684 0.403922 0
76685 0.396078 0
76686 0.419608 0
76687 0.427451 0
76688 0.407843 0
76689 0.505882 0
76690 0.509804 0
76691 0.486275 0
76692 0.494118 0
76693 0.498039 0
76694 0.466667 0
76695 0.466667 0
76696 0.470588 0
76697 0.443137 0
76698 0.392157 0
76699 0.392157 0
76700 0.384314 0
76701 0.411765 0
76702 0.419608 0
76703 0.407843 0
76704 0.490196 0
76705 0.494118 0
76706 0.478431 0
76707 0.447059 0
76708 0.447059 0
76709 0.423529 0
76710 0.419608 0
76711 0.419608 0
76712 0.388235 0
76713 0.427451 0
76714 0.423529 0
76715 0.396078 0
76716 0.431373 0
76717 0.419608 0
76718 0.403922 0
76719 0.509804 0
76720 0.501961 0
76721 0.482353 0
76722 0.615686 0
76723 0.611765 0
76724 0.580392 0
76725 0.643137 0
76726 0.647059 0
76727 0.603922 0
76728 0.572549 0
76729 0.580392 0
76730 0.529412 0
76731 0.415686 0
76732 0.411765 0
76733 0.380392 0
76734 0.458824 0
76735 0.458824 0
76736 0.439216 0
76737 0.427451 0
76738 0.431373 0
76739 0.411765 0
76740 0.396078 0
76741 0.4 0
76742 0.380392 0
76743 0.443137 0
76744 0.462745 0
76745 0.427451 0
76746 0.423529 0
76747 0.439216 0
76748 0.396078 0
76749 0.501961 0
76750 0.501961 0
76751 0.462745 0
76752 0.529412 0
76753 0.537255 0
76754 0.490196 0
76755 0.478431 0
76756 0.490196 0
76757 0.443137 0
76758 0.415686 0
76759 0.427451 0
76760 0.396078 0
76761 0.337255 0
76762 0.34902 0
76763 0.341176 0
76764 0.329412 0
76765 0.34902 0
76766 0.352941 0
76767 0.333333 0
76768 0.364706 0
76769 0.356863 0
76770 0.341176 0
76771 0.364706 0
76772 0.352941 0
76773 0.352941 0
76774 0.376471 0
76775 0.352941 0
76776 0.360784 0
76777 0.380392 0
76778 0.368627 0
76779 0.352941 0
76780 0.372549 0
76781 0.368627 0
76782 0.372549 0
76783 0.392157 0
76784 0.360784 0
76785 0.380392 0
76786 0.396078 0
76787 0.368627 0
76788 0.341176 0
76789 0.364706 0
76790 0.352941 0
76791 0.32549 0
76792 0.34902 0
76793 0.341176 0
76794 0.345098 0
76795 0.360784 0
76796 0.341176 0
76797 0.368627 0
76798 0.376471 0
76799 0.352941 0
76800 0.360784 0
76801 0.47451 0
76802 0.545098 0
76803 0.364706 0
76804 0.478431 0
76805 0.54902 0
76806 0.372549 0
76807 0.482353 0
76808 0.552941 0
76809 0.380392 0
76810 0.486275 0
76811 0.556863 0
76812 0.384314 0
76813 0.490196 0
76814 0.564706 0
76815 0.384314 0
76816 0.490196 0
76817 0.568627 0
76818 0.380392 0
76819 0.498039 0
76820 0.572549 0
76821 0.392157 0
76822 0.498039 0
76823 0.580392 0
76824 0.403922 0
76825 0.505882 0
76826 0.584314 0
76827 0.427451 0
76828 0.52549 0
76829 0.588235 0
76830 0.486275 0
76831 0.584314 0
76832 0.627451 0
76833 0.509804 0
76834 0.603922 0
76835 0.643137 0
76836 0.423529 0
76837 0.509804 0
76838 0.560784 0
76839 0.376471 0
76840 0.470588 0
76841 0.52549 0
76842 0.384314 0
76843 0.482353 0
76844 0.541176 0
76845 0.380392 0
76846 0.486275 0
76847 0.54902 0
76848 0.372549 0
76849 0.490196 0
76850 0.556863 0
76851 0.364706 0
76852 0.498039 0
76853 0.576471 0
76854 0.372549 0
76855 0.494118 0
76856 0.576471 0
76857 0.376471 0
76858 0.490196 0
76859 0.576471 0
76860 0.380392 0
76861 0.486275 0
76862 0.568627 0
76863 0.372549 0
76864 0.490196 0
76865 0.568627 0
76866 0.380392 0
76867 0.498039 0
76868 0.580392 0
76869 0.388235 0
76870 0.494118 0
76871 0.580392 0
76872 0.384314 0
76873 0.494118 0
76874 0.572549 0
76875 0.388235 0
76876 0.498039 0
76877 0.564706 0
76878 0.384314 0
76879 0.494118 0
76880 0.568627 0
76881 0.392157 0
76882 0.498039 0
76883 0.584314 0
76884 0.384314 0
76885 0.498039 0
76886 0.584314 0
76887 0.372549 0
76888 0.498039 0
76889 0.576471 0
76890 0.376471 0
76891 0.494118 0
76892 0.576471 0
76893 0.392157 0
76894 0.505882 0
76895 0.584314 0
76896 0.407843 0
76897 0.517647 0
76898 0.596078 0
76899 0.407843 0
76900 0.517647 0
76901 0.592157 0
76902 0.4 0
76903 0.513726 0
76904 0.588235 0
76905 0.4 0
76906 0.513726 0
76907 0.592157 0
76908 0.407843 0
76909 0.517647 0
76910 0.592157 0
76911 0.411765 0
76912 0.521569 0
76913 0.592157 0
76914 0.419608 0
76915 0.529412 0
76916 0.596078 0
76917 0.415686 0
76918 0.52549 0
76919 0.592157 0
76920 0.423529 0
76921 0.529412 0
76922 0.6 0
76923 0.427451 0
76924 0.533333 0
76925 0.607843 0
76926 0.431373 0
76927 0.537255 0
76928 0.607843 0
76929 0.427451 0
76930 0.533333 0
76931 0.603922 0
76932 0.443137 0
76933 0.54902 0
76934 0.619608 0
76935 0.447059 0
76936 0.545098 0
76937 0.611765 0
76938 0.439216 0
76939 0.52549 0
76940 0.584314 0
76941 0.443137 0
76942 0.521569 0
76943 0.576471 0
76944 0.439216 0
76945 0.513726 0
76946 0.564706 0
76947 0.423529 0
76948 0.509804 0
76949 0.564706 0
76950 0.439216 0
76951 0.52549 0
76952 0.588235 0
76953 0.45098 0
76954 0.545098 0
76955 0.607843 0
76956 0.454902 0
76957 0.552941 0
76958 0.615686 0
76959 0.443137 0
76960 0.54902 0
76961 0.607843 0
76962 0.443137 0
76963 0.537255 0
76964 0.592157 0
76965 0.478431 0
76966 0.552941 0
76967 0.607843 0
76968 0.537255 0
76969 0.603922 0
76970 0.647059 0
76971 0.533333 0
76972 0.603922 0
76973 0.623529 0
76974 0.466667 0
76975 0.54902 0
76976 0.568627 0
76977 0.466667 0
76978 0.560784 0
76979 0.584314 0
76980 0.494118 0
76981 0.580392 0
76982 0.603922 0
76983 0.533333 0
76984 0.607843 0
76985 0.619608 0
76986 0.560784 0
76987 0.635294 0
76988 0.662745 0
76989 0.501961 0
76990 0.576471 0
76991 0.627451 0
76992 0.490196 0
76993 0.560784 0
76994 0.615686 0
76995 0.47451 0
76996 0.54902 0
76997 0.603922 0
76998 0.443137 0
76999 0.513726 0
77000 0.568627 0
77001 0.411765 0
77002 0.482353 0
77003 0.541176 0
77004 0.388235 0
77005 0.458824 0
77006 0.513726 0
77007 0.364706 0
77008 0.439216 0
77009 0.490196 0
77010 0.376471 0
77011 0.447059 0
77012 0.498039 0
77013 0.384314 0
77014 0.45098 0
77015 0.498039 0
77016 0.376471 0
77017 0.443137 0
77018 0.486275 0
77019 0.364706 0
77020 0.431373 0
77021 0.47451 0
77022 0.4 0
77023 0.462745 0
77024 0.509804 0
77025 0.396078 0
77026 0.454902 0
77027 0.498039 0
77028 0.4 0
77029 0.447059 0
77030 0.482353 0
77031 0.443137 0
77032 0.478431 0
77033 0.513726 0
77034 0.423529 0
77035 0.454902 0
77036 0.486275 0
77037 0.415686 0
77038 0.447059 0
77039 0.47451 0
77040 0.454902 0
77041 0.494118 0
77042 0.517647 0
77043 0.462745 0
77044 0.501961 0
77045 0.52549 0
77046 0.482353 0
77047 0.521569 0
77048 0.545098 0
77049 0.572549 0
77050 0.611765 0
77051 0.639216 0
77052 0.654902 0
77053 0.690196 0
77054 0.717647 0
77055 0.541176 0
77056 0.580392 0
77057 0.631373 0
77058 0.447059 0
77059 0.490196 0
77060 0.54902 0
77061 0.380392 0
77062 0.423529 0
77063 0.478431 0
77064 0.380392 0
77065 0.419608 0
77066 0.470588 0
77067 0.380392 0
77068 0.419608 0
77069 0.466667 0
77070 0.380392 0
77071 0.419608 0
77072 0.466667 0
77073 0.380392 0
77074 0.431373 0
77075 0.470588 0
77076 0.384314 0
77077 0.435294 0
77078 0.470588 0
77079 0.396078 0
77080 0.447059 0
77081 0.482353 0
77082 0.407843 0
77083 0.454902 0
77084 0.490196 0
77085 0.411765 0
77086 0.45098 0
77087 0.490196 0
77088 0.364706 0
77089 0.411765 0
77090 0.45098 0
77091 0.364706 0
77092 0.423529 0
77093 0.466667 0
77094 0.388235 0
77095 0.427451 0
77096 0.466667 0
77097 0.392157 0
77098 0.427451 0
77099 0.454902 0
77100 0.376471 0
77101 0.411765 0
77102 0.443137 0
77103 0.356863 0
77104 0.4 0
77105 0.431373 0
77106 0.352941 0
77107 0.403922 0
77108 0.447059 0
77109 0.356863 0
77110 0.4 0
77111 0.447059 0
77112 0.384314 0
77113 0.411765 0
77114 0.458824 0
77115 0.407843 0
77116 0.427451 0
77117 0.47451 0
77118 0.4 0
77119 0.427451 0
77120 0.458824 0
77121 0.407843 0
77122 0.439216 0
77123 0.470588 0
77124 0.411765 0
77125 0.439216 0
77126 0.478431 0
77127 0.376471 0
77128 0.411765 0
77129 0.45098 0
77130 0.368627 0
77131 0.403922 0
77132 0.454902 0
77133 0.356863 0
77134 0.403922 0
77135 0.458824 0
77136 0.356863 0
77137 0.403922 0
77138 0.466667 0
77139 0.368627 0
77140 0.419608 0
77141 0.486275 0
77142 0.372549 0
77143 0.423529 0
77144 0.482353 0
77145 0.392157 0
77146 0.439216 0
77147 0.490196 0
77148 0.4 0
77149 0.443137 0
77150 0.482353 0
77151 0.415686 0
77152 0.45098 0
77153 0.486275 0
77154 0.45098 0
77155 0.482353 0
77156 0.509804 0
77157 0.478431 0
77158 0.498039 0
77159 0.517647 0
77160 0.470588 0
77161 0.486275 0
77162 0.498039 0
77163 0.498039 0
77164 0.517647 0
77165 0.52549 0
77166 0.513726 0
77167 0.529412 0
77168 0.533333 0
77169 0.498039 0
77170 0.517647 0
77171 0.513726 0
77172 0.462745 0
77173 0.482353 0
77174 0.482353 0
77175 0.486275 0
77176 0.517647 0
77177 0.513726 0
77178 0.45098 0
77179 0.482353 0
77180 0.486275 0
77181 0.443137 0
77182 0.470588 0
77183 0.482353 0
77184 0.415686 0
77185 0.443137 0
77186 0.458824 0
77187 0.411765 0
77188 0.439216 0
77189 0.466667 0
77190 0.431373 0
77191 0.458824 0
77192 0.482353 0
77193 0.439216 0
77194 0.466667 0
77195 0.47451 0
77196 0.403922 0
77197 0.435294 0
77198 0.45098 0
77199 0.392157 0
77200 0.423529 0
77201 0.45098 0
77202 0.380392 0
77203 0.411765 0
77204 0.439216 0
77205 0.411765 0
77206 0.45098 0
77207 0.470588 0
77208 0.470588 0
77209 0.498039 0
77210 0.501961 0
77211 0.494118 0
77212 0.513726 0
77213 0.501961 0
77214 0.494118 0
77215 0.517647 0
77216 0.521569 0
77217 0.415686 0
77218 0.439216 0
77219 0.458824 0
77220 0.352941 0
77221 0.388235 0
77222 0.415686 0
77223 0.384314 0
77224 0.419608 0
77225 0.454902 0
77226 0.415686 0
77227 0.45098 0
77228 0.486275 0
77229 0.356863 0
77230 0.392157 0
77231 0.419608 0
77232 0.360784 0
77233 0.396078 0
77234 0.419608 0
77235 0.372549 0
77236 0.4 0
77237 0.427451 0
77238 0.372549 0
77239 0.403922 0
77240 0.419608 0
77241 0.372549 0
77242 0.403922 0
77243 0.419608 0
77244 0.368627 0
77245 0.4 0
77246 0.415686 0
77247 0.376471 0
77248 0.407843 0
77249 0.419608 0
77250 0.392157 0
77251 0.411765 0
77252 0.423529 0
77253 0.392157 0
77254 0.411765 0
77255 0.427451 0
77256 0.396078 0
77257 0.411765 0
77258 0.419608 0
77259 0.388235 0
77260 0.403922 0
77261 0.411765 0
77262 0.384314 0
77263 0.403922 0
77264 0.411765 0
77265 0.380392 0
77266 0.407843 0
77267 0.419608 0
77268 0.403922 0
77269 0.431373 0
77270 0.447059 0
77271 0.372549 0
77272 0.403922 0
77273 0.427451 0
77274 0.352941 0
77275 0.388235 0
77276 0.411765 0
77277 0.376471 0
77278 0.396078 0
77279 0.411765 0
77280 0.396078 0
77281 0.411765 0
77282 0.415686 0
77283 0.411765 0
77284 0.427451 0
77285 0.427451 0
77286 0.415686 0
77287 0.431373 0
77288 0.423529 0
77289 0.411765 0
77290 0.427451 0
77291 0.423529 0
77292 0.403922 0
77293 0.419608 0
77294 0.419608 0
77295 0.4 0
77296 0.423529 0
77297 0.435294 0
77298 0.384314 0
77299 0.411765 0
77300 0.423529 0
77301 0.356863 0
77302 0.388235 0
77303 0.403922 0
77304 0.368627 0
77305 0.403922 0
77306 0.423529 0
77307 0.364706 0
77308 0.4 0
77309 0.423529 0
77310 0.356863 0
77311 0.388235 0
77312 0.411765 0
77313 0.392157 0
77314 0.415686 0
77315 0.431373 0
77316 0.470588 0
77317 0.47451 0
77318 0.470588 0
77319 0.478431 0
77320 0.47451 0
77321 0.454902 0
77322 0.454902 0
77323 0.454902 0
77324 0.439216 0
77325 0.431373 0
77326 0.447059 0
77327 0.439216 0
77328 0.423529 0
77329 0.443137 0
77330 0.447059 0
77331 0.403922 0
77332 0.419608 0
77333 0.427451 0
77334 0.419608 0
77335 0.427451 0
77336 0.427451 0
77337 0.466667 0
77338 0.478431 0
77339 0.470588 0
77340 0.478431 0
77341 0.482353 0
77342 0.470588 0
77343 0.486275 0
77344 0.486275 0
77345 0.47451 0
77346 0.458824 0
77347 0.454902 0
77348 0.439216 0
77349 0.498039 0
77350 0.494118 0
77351 0.478431 0
77352 0.592157 0
77353 0.592157 0
77354 0.568627 0
77355 0.639216 0
77356 0.635294 0
77357 0.611765 0
77358 0.639216 0
77359 0.639216 0
77360 0.607843 0
77361 0.6 0
77362 0.6 0
77363 0.568627 0
77364 0.611765 0
77365 0.611765 0
77366 0.564706 0
77367 0.627451 0
77368 0.627451 0
77369 0.572549 0
77370 0.686275 0
77371 0.690196 0
77372 0.635294 0
77373 0.67451 0
77374 0.67451 0
77375 0.627451 0
77376 0.584314 0
77377 0.584314 0
77378 0.54902 0
77379 0.443137 0
77380 0.443137 0
77381 0.411765 0
77382 0.478431 0
77383 0.482353 0
77384 0.45098 0
77385 0.658824 0
77386 0.666667 0
77387 0.631373 0
77388 0.592157 0
77389 0.6 0
77390 0.564706 0
77391 0.439216 0
77392 0.443137 0
77393 0.411765 0
77394 0.572549 0
77395 0.580392 0
77396 0.545098 0
77397 0.537255 0
77398 0.54902 0
77399 0.509804 0
77400 0.533333 0
77401 0.541176 0
77402 0.494118 0
77403 0.611765 0
77404 0.615686 0
77405 0.564706 0
77406 0.552941 0
77407 0.556863 0
77408 0.505882 0
77409 0.552941 0
77410 0.564706 0
77411 0.517647 0
77412 0.478431 0
77413 0.494118 0
77414 0.466667 0
77415 0.380392 0
77416 0.4 0
77417 0.411765 0
77418 0.376471 0
77419 0.396078 0
77420 0.403922 0
77421 0.396078 0
77422 0.411765 0
77423 0.419608 0
77424 0.411765 0
77425 0.427451 0
